employee_id,product_id,product_name,price,discount,stock,sold_quantity,rating,reviews,supplier,purchase_cost,profit,expiry_date,manufacturing_date,customer_gender,customer_type,payment_method,transaction_id,order_status,delivery_time,return_status,feedback,desercion_de_clientes
955,P1496,Item_A,907,29,4,57,2.1,330,Supplier_B,196,447.97,2026-05-12,2025-05-11,Male,New,Mobile Payment,T50496,Pending,10,Returned,Bad,posible abandono
953,P1497,Item_C,4212,22,179,70,1.3,219,Supplier_B,2174,1111.36,2026-05-13,2025-05-12,Male,Regular,Cash,T50497,Completed,5,Returned,Bad,posible abandono
575,P1498,Item_A,2021,25,42,37,4.3,1,Supplier_B,3031,-1515.25,2026-05-14,2025-05-13,Female,New,Mobile Payment,T50498,Pending,4,Returned,Average,posible abandono
809,P1499,Item_C,1394,46,156,75,1.0,388,Supplier_A,2161,-1408.24,2026-05-15,2025-05-14,Male,VIP,Cash,T50499,Cancelled,2,Returned,Average,posible abandono
341,P1500,Item_B,3205,12,69,97,2.8,95,Supplier_C,3075,-254.5999999999999,2026-05-16,2025-05-15,Female,New,Cash,T50500,Completed,3,Not Returned,Average,posible cliente
666,P1501,Item_D,3243,20,158,24,1.9,128,Supplier_B,2384,210.4000000000001,2026-05-17,2025-05-16,Female,Regular,Credit Card,T50501,Completed,11,Not Returned,Bad,cliente
137,P1502,Item_B,2888,8,8,86,2.7,263,Supplier_C,288,2368.96,2026-05-18,2025-05-17,Male,VIP,Credit Card,T50502,Cancelled,6,Not Returned,Bad,posible abandono
670,P1503,Item_A,2844,38,171,87,2.2,302,Supplier_B,3768,-2004.72,2026-05-19,2025-05-18,Female,VIP,Cash,T50503,Cancelled,9,Returned,Average,posible abandono
624,P1504,Item_A,3654,20,7,29,1.0,351,Supplier_C,2285,638.1999999999998,2026-05-20,2025-05-19,Male,Regular,Mobile Payment,T50504,Cancelled,4,Not Returned,Bad,posible abandono
611,P1505,Item_C,4605,21,22,57,2.1,299,Supplier_A,3000,637.9499999999998,2026-05-21,2025-05-20,Male,New,Credit Card,T50505,Completed,9,Returned,Bad,posible abandono
764,P1506,Item_A,4739,46,115,80,3.5,369,Supplier_C,1708,851.06,2026-05-22,2025-05-21,Female,VIP,Credit Card,T50506,Cancelled,2,Returned,Average,posible abandono
852,P1507,Item_C,2238,32,33,78,3.0,216,Supplier_C,164,1357.84,2026-05-23,2025-05-22,Female,Regular,Mobile Payment,T50507,Cancelled,14,Not Returned,Average,posible abandono
374,P1508,Item_A,3155,30,154,71,4.5,175,Supplier_A,477,1731.5,2026-05-24,2025-05-23,Female,New,Credit Card,T50508,Cancelled,12,Returned,Average,posible abandono
978,P1509,Item_D,3905,38,58,44,2.2,39,Supplier_C,265,2156.1,2026-05-25,2025-05-24,Female,New,Credit Card,T50509,Completed,7,Returned,Good,posible abandono
721,P1510,Item_C,1535,29,51,1,2.1,258,Supplier_A,2927,-1837.15,2026-05-26,2025-05-25,Male,VIP,Cash,T50510,Cancelled,13,Not Returned,Good,posible abandono
859,P1511,Item_A,2611,47,180,66,4.4,201,Supplier_B,3646,-2262.17,2026-05-27,2025-05-26,Female,Regular,Credit Card,T50511,Completed,4,Not Returned,Good,cliente
525,P1512,Item_C,2209,41,53,34,2.5,311,Supplier_A,2187,-883.69,2026-05-28,2025-05-27,Male,VIP,Cash,T50512,Completed,7,Not Returned,Good,cliente
647,P1513,Item_B,1179,12,40,98,1.1,261,Supplier_B,2830,-1792.48,2026-05-29,2025-05-28,Female,Regular,Credit Card,T50513,Pending,6,Not Returned,Average,posible abandono
348,P1514,Item_C,229,14,11,52,1.4,115,Supplier_C,814,-617.06,2026-05-30,2025-05-29,Male,VIP,Credit Card,T50514,Pending,9,Returned,Good,posible abandono
416,P1515,Item_C,4630,39,83,21,2.8,256,Supplier_B,962,1862.3,2026-05-31,2025-05-30,Female,New,Mobile Payment,T50515,Completed,5,Returned,Average,posible abandono
391,P1516,Item_A,1758,43,174,51,3.8,388,Supplier_A,3282,-2279.94,2026-06-01,2025-05-31,Female,New,Cash,T50516,Pending,7,Not Returned,Bad,posible abandono
760,P1517,Item_B,2302,21,66,60,4.2,100,Supplier_A,1944,-125.42000000000009,2026-06-02,2025-06-01,Male,Regular,Mobile Payment,T50517,Cancelled,4,Returned,Average,posible abandono
252,P1518,Item_A,301,21,4,12,2.1,60,Supplier_C,2966,-2728.21,2026-06-03,2025-06-02,Female,Regular,Cash,T50518,Completed,4,Returned,Bad,posible abandono
682,P1519,Item_D,3069,16,84,21,2.0,349,Supplier_C,2486,91.96000000000004,2026-06-04,2025-06-03,Male,VIP,Mobile Payment,T50519,Completed,13,Returned,Good,posible abandono
117,P1520,Item_C,381,17,57,71,1.1,51,Supplier_B,666,-349.77,2026-06-05,2025-06-04,Male,New,Credit Card,T50520,Pending,6,Returned,Average,posible abandono
147,P1521,Item_D,3195,6,191,70,4.1,405,Supplier_B,55,2948.3,2026-06-06,2025-06-05,Female,New,Credit Card,T50521,Completed,5,Returned,Average,posible abandono
263,P1522,Item_A,4391,9,77,83,3.6,340,Supplier_B,3246,749.81,2026-06-07,2025-06-06,Female,New,Mobile Payment,T50522,Cancelled,10,Not Returned,Average,posible abandono
356,P1523,Item_B,356,6,51,33,3.6,378,Supplier_A,1606,-1271.36,2026-06-08,2025-06-07,Male,New,Mobile Payment,T50523,Completed,13,Not Returned,Average,posible cliente
493,P1524,Item_C,2475,31,39,77,1.5,52,Supplier_B,2016,-308.25,2026-06-09,2025-06-08,Female,New,Mobile Payment,T50524,Cancelled,9,Not Returned,Bad,posible abandono
624,P1525,Item_D,4367,6,134,30,1.8,374,Supplier_A,1010,3094.98,2026-06-10,2025-06-09,Male,Regular,Cash,T50525,Cancelled,4,Returned,Bad,posible abandono
159,P1526,Item_D,1719,11,126,6,2.6,220,Supplier_B,2059,-529.0899999999999,2026-06-11,2025-06-10,Male,Regular,Cash,T50526,Completed,3,Returned,Good,posible abandono
625,P1527,Item_C,3035,33,5,57,2.3,432,Supplier_C,2811,-777.55,2026-06-12,2025-06-11,Female,VIP,Mobile Payment,T50527,Pending,4,Returned,Bad,posible abandono
520,P1528,Item_A,1158,21,19,97,2.9,128,Supplier_B,3663,-2748.1800000000003,2026-06-13,2025-06-12,Male,New,Credit Card,T50528,Pending,13,Not Returned,Bad,posible abandono
330,P1529,Item_A,1422,16,53,81,2.4,150,Supplier_C,1691,-496.52,2026-06-14,2025-06-13,Female,New,Cash,T50529,Pending,3,Returned,Average,posible abandono
852,P1530,Item_A,1055,17,188,73,3.8,96,Supplier_B,744,131.64999999999998,2026-06-15,2025-06-14,Male,VIP,Cash,T50530,Completed,9,Not Returned,Bad,cliente
646,P1531,Item_B,3058,2,155,30,2.9,153,Supplier_B,2732,264.84000000000015,2026-06-16,2025-06-15,Male,New,Credit Card,T50531,Completed,9,Not Returned,Average,posible cliente
973,P1532,Item_C,3388,48,121,88,1.5,432,Supplier_B,1331,430.76,2026-06-17,2025-06-16,Female,VIP,Mobile Payment,T50532,Pending,6,Not Returned,Average,posible abandono
307,P1533,Item_D,307,28,53,55,3.3,386,Supplier_A,3430,-3208.96,2026-06-18,2025-06-17,Female,VIP,Mobile Payment,T50533,Completed,7,Returned,Good,posible abandono
752,P1534,Item_B,2122,46,120,97,2.6,464,Supplier_B,475,670.8800000000001,2026-06-19,2025-06-18,Female,VIP,Credit Card,T50534,Pending,9,Returned,Good,posible abandono
373,P1535,Item_B,4816,23,84,8,2.7,159,Supplier_A,414,3294.32,2026-06-20,2025-06-19,Male,Regular,Cash,T50535,Cancelled,9,Not Returned,Good,posible abandono
309,P1536,Item_A,1246,40,70,43,4.4,493,Supplier_A,549,198.6,2026-06-21,2025-06-20,Female,New,Mobile Payment,T50536,Pending,9,Not Returned,Good,posible abandono
806,P1537,Item_B,3354,18,74,59,3.8,244,Supplier_C,1781,969.2799999999996,2026-06-22,2025-06-21,Male,VIP,Mobile Payment,T50537,Pending,11,Not Returned,Bad,posible abandono
993,P1538,Item_D,2697,8,39,93,2.1,307,Supplier_C,289,2192.24,2026-06-23,2025-06-22,Female,Regular,Mobile Payment,T50538,Completed,12,Returned,Bad,posible abandono
971,P1539,Item_D,649,29,22,20,1.6,336,Supplier_A,3605,-3144.21,2026-06-24,2025-06-23,Male,VIP,Cash,T50539,Pending,5,Not Returned,Good,posible abandono
112,P1540,Item_D,367,16,44,4,1.3,411,Supplier_C,3074,-2765.7200000000003,2026-06-25,2025-06-24,Female,Regular,Credit Card,T50540,Completed,7,Returned,Average,posible abandono
851,P1541,Item_B,2145,37,27,97,1.7,175,Supplier_B,3117,-1765.65,2026-06-26,2025-06-25,Female,Regular,Cash,T50541,Completed,8,Not Returned,Good,cliente
925,P1542,Item_A,1194,15,152,45,4.4,324,Supplier_C,457,557.9,2026-06-27,2025-06-26,Male,VIP,Mobile Payment,T50542,Pending,8,Returned,Good,posible abandono
623,P1543,Item_C,1194,41,39,66,3.0,332,Supplier_A,941,-236.54,2026-06-28,2025-06-27,Female,Regular,Credit Card,T50543,Completed,2,Returned,Bad,posible abandono
372,P1544,Item_C,3328,40,65,29,4.8,339,Supplier_A,2771,-774.2,2026-06-29,2025-06-28,Female,VIP,Mobile Payment,T50544,Pending,6,Not Returned,Bad,posible abandono
932,P1545,Item_C,450,27,172,89,3.6,201,Supplier_B,2199,-1870.5,2026-06-30,2025-06-29,Male,VIP,Mobile Payment,T50545,Pending,5,Returned,Good,posible abandono
262,P1546,Item_D,2512,8,194,75,3.0,19,Supplier_B,128,2183.04,2026-07-01,2025-06-30,Female,VIP,Credit Card,T50546,Completed,6,Returned,Bad,posible abandono
178,P1547,Item_A,2983,9,118,18,3.7,29,Supplier_A,3177,-462.47000000000025,2026-07-02,2025-07-01,Female,VIP,Credit Card,T50547,Pending,1,Not Returned,Average,posible abandono
342,P1548,Item_C,3836,12,123,66,4.0,42,Supplier_B,825,2550.68,2026-07-03,2025-07-02,Female,New,Credit Card,T50548,Cancelled,13,Not Returned,Bad,posible abandono
705,P1549,Item_B,2413,25,29,45,2.0,29,Supplier_A,272,1537.75,2026-07-04,2025-07-03,Male,New,Mobile Payment,T50549,Pending,7,Returned,Average,posible abandono
367,P1550,Item_B,3982,46,187,94,2.9,349,Supplier_C,3988,-1837.7200000000005,2026-07-05,2025-07-04,Female,Regular,Credit Card,T50550,Completed,5,Returned,Average,posible abandono
528,P1551,Item_B,1507,5,170,99,4.4,187,Supplier_A,344,1087.65,2026-07-06,2025-07-05,Female,Regular,Credit Card,T50551,Completed,1,Returned,Bad,posible abandono
762,P1552,Item_B,4673,21,73,40,2.1,483,Supplier_C,1728,1963.67,2026-07-07,2025-07-06,Female,New,Cash,T50552,Pending,7,Not Returned,Average,posible abandono
124,P1553,Item_D,1531,47,135,34,4.0,404,Supplier_C,3320,-2508.57,2026-07-08,2025-07-07,Female,VIP,Cash,T50553,Cancelled,9,Returned,Good,posible abandono
306,P1554,Item_B,2615,27,177,85,4.4,413,Supplier_A,2642,-733.05,2026-07-09,2025-07-08,Female,New,Credit Card,T50554,Completed,5,Not Returned,Bad,posible cliente
823,P1555,Item_B,1041,39,122,36,3.4,143,Supplier_C,3875,-3239.99,2026-07-10,2025-07-09,Male,VIP,Mobile Payment,T50555,Cancelled,6,Returned,Average,posible abandono
340,P1556,Item_D,1122,39,134,92,4.9,485,Supplier_B,1565,-880.5799999999999,2026-07-11,2025-07-10,Female,VIP,Credit Card,T50556,Cancelled,7,Not Returned,Bad,posible abandono
877,P1557,Item_C,86,27,154,50,2.6,384,Supplier_C,2714,-2651.22,2026-07-12,2025-07-11,Male,Regular,Mobile Payment,T50557,Pending,7,Returned,Bad,posible abandono
399,P1558,Item_C,4429,0,14,35,1.2,48,Supplier_C,3593,836.0,2026-07-13,2025-07-12,Female,Regular,Mobile Payment,T50558,Completed,5,Not Returned,Bad,cliente
438,P1559,Item_A,3822,26,69,32,4.4,499,Supplier_C,3106,-277.72000000000025,2026-07-14,2025-07-13,Female,Regular,Mobile Payment,T50559,Cancelled,14,Returned,Bad,posible abandono
356,P1560,Item_D,1332,29,21,46,1.0,141,Supplier_C,2010,-1064.28,2026-07-15,2025-07-14,Male,New,Mobile Payment,T50560,Completed,9,Returned,Average,posible abandono
543,P1561,Item_A,2977,10,78,49,4.5,110,Supplier_B,285,2394.3,2026-07-16,2025-07-15,Female,VIP,Cash,T50561,Pending,6,Returned,Good,posible abandono
463,P1562,Item_A,3103,2,144,61,1.2,314,Supplier_A,2254,786.94,2026-07-17,2025-07-16,Male,Regular,Credit Card,T50562,Completed,6,Not Returned,Good,cliente
199,P1563,Item_A,854,12,157,66,2.3,331,Supplier_A,3858,-3106.48,2026-07-18,2025-07-17,Female,New,Credit Card,T50563,Pending,14,Returned,Average,posible abandono
560,P1564,Item_C,186,7,120,84,4.1,375,Supplier_A,3516,-3343.02,2026-07-19,2025-07-18,Male,New,Cash,T50564,Pending,7,Not Returned,Bad,posible abandono
860,P1565,Item_D,1970,32,118,27,2.4,369,Supplier_B,3644,-2304.4,2026-07-20,2025-07-19,Female,VIP,Mobile Payment,T50565,Cancelled,5,Not Returned,Good,posible abandono
253,P1566,Item_C,3632,6,9,14,2.3,377,Supplier_B,824,2590.08,2026-07-21,2025-07-20,Male,Regular,Credit Card,T50566,Pending,7,Returned,Good,posible abandono
106,P1567,Item_D,4791,7,17,36,1.8,167,Supplier_C,3068,1387.63,2026-07-22,2025-07-21,Female,VIP,Credit Card,T50567,Cancelled,11,Not Returned,Good,posible abandono
888,P1568,Item_C,1306,48,59,89,2.9,163,Supplier_B,599,80.12,2026-07-23,2025-07-22,Male,Regular,Credit Card,T50568,Completed,3,Not Returned,Average,abandono
604,P1569,Item_C,2363,48,186,22,1.5,312,Supplier_C,704,524.76,2026-07-24,2025-07-23,Female,VIP,Mobile Payment,T50569,Completed,3,Returned,Bad,posible abandono
787,P1570,Item_C,1273,25,147,29,1.7,210,Supplier_C,1390,-435.25,2026-07-25,2025-07-24,Female,VIP,Credit Card,T50570,Pending,1,Not Returned,Bad,posible abandono
324,P1571,Item_C,2790,16,106,44,4.4,183,Supplier_B,835,1508.6,2026-07-26,2025-07-25,Female,New,Mobile Payment,T50571,Cancelled,12,Returned,Bad,posible abandono
102,P1572,Item_B,161,1,89,7,3.5,393,Supplier_C,455,-295.61,2026-07-27,2025-07-26,Male,New,Cash,T50572,Completed,12,Returned,Average,posible abandono
459,P1573,Item_C,4160,23,130,88,4.6,105,Supplier_A,593,2610.2,2026-07-28,2025-07-27,Male,New,Cash,T50573,Cancelled,1,Not Returned,Average,posible abandono
131,P1574,Item_D,905,16,5,68,3.7,494,Supplier_C,642,118.20000000000005,2026-07-29,2025-07-28,Male,Regular,Mobile Payment,T50574,Pending,10,Not Returned,Bad,posible abandono
262,P1575,Item_D,3166,39,145,42,3.2,140,Supplier_A,3222,-1290.74,2026-07-30,2025-07-29,Male,New,Credit Card,T50575,Cancelled,2,Not Returned,Bad,posible abandono
289,P1576,Item_B,2954,35,74,51,2.8,437,Supplier_B,35,1885.1,2026-07-31,2025-07-30,Male,Regular,Cash,T50576,Cancelled,9,Not Returned,Average,posible abandono
617,P1577,Item_C,1176,1,163,11,3.3,106,Supplier_A,1886,-721.76,2026-08-01,2025-07-31,Male,Regular,Mobile Payment,T50577,Completed,7,Not Returned,Good,cliente
472,P1578,Item_B,2749,21,50,35,4.1,212,Supplier_C,591,1580.71,2026-08-02,2025-08-01,Male,VIP,Mobile Payment,T50578,Pending,12,Not Returned,Average,posible abandono
491,P1579,Item_B,3251,39,67,10,3.6,364,Supplier_A,728,1255.11,2026-08-03,2025-08-02,Male,VIP,Mobile Payment,T50579,Cancelled,13,Not Returned,Good,posible abandono
776,P1580,Item_B,601,12,103,92,3.9,330,Supplier_C,1269,-740.12,2026-08-04,2025-08-03,Female,New,Cash,T50580,Cancelled,4,Not Returned,Good,posible abandono
249,P1581,Item_A,3851,35,187,16,2.7,395,Supplier_B,200,2303.15,2026-08-05,2025-08-04,Female,VIP,Cash,T50581,Pending,9,Returned,Average,posible abandono
521,P1582,Item_C,4181,24,86,71,3.0,185,Supplier_C,1172,2005.56,2026-08-06,2025-08-05,Male,Regular,Cash,T50582,Completed,14,Not Returned,Good,cliente
970,P1583,Item_A,4784,22,172,77,1.9,461,Supplier_B,3870,-138.48000000000002,2026-08-07,2025-08-06,Female,VIP,Credit Card,T50583,Cancelled,13,Returned,Bad,posible abandono
192,P1584,Item_C,3624,20,85,34,1.3,355,Supplier_C,923,1976.2,2026-08-08,2025-08-07,Male,New,Mobile Payment,T50584,Completed,14,Not Returned,Bad,posible cliente
651,P1585,Item_C,1901,41,47,36,4.6,76,Supplier_A,3852,-2730.41,2026-08-09,2025-08-08,Male,Regular,Mobile Payment,T50585,Completed,1,Returned,Average,posible abandono
174,P1586,Item_B,1012,5,118,81,2.0,242,Supplier_B,2461,-1499.6,2026-08-10,2025-08-09,Male,New,Mobile Payment,T50586,Pending,11,Not Returned,Bad,posible abandono
543,P1587,Item_D,54,29,105,55,3.6,128,Supplier_A,1671,-1632.66,2026-08-11,2025-08-10,Male,Regular,Credit Card,T50587,Completed,1,Not Returned,Bad,cliente
658,P1588,Item_A,318,25,153,86,3.0,333,Supplier_C,1674,-1435.5,2026-08-12,2025-08-11,Male,VIP,Cash,T50588,Completed,2,Returned,Good,posible abandono
772,P1589,Item_B,149,12,197,92,3.6,33,Supplier_C,3545,-3413.88,2026-08-13,2025-08-12,Male,New,Mobile Payment,T50589,Pending,6,Not Returned,Bad,posible abandono
382,P1590,Item_C,3022,9,10,16,3.7,303,Supplier_C,1617,1133.02,2026-08-14,2025-08-13,Male,Regular,Mobile Payment,T50590,Completed,7,Not Returned,Good,cliente
912,P1591,Item_B,4736,24,96,64,4.8,133,Supplier_C,542,3057.36,2026-08-15,2025-08-14,Female,Regular,Cash,T50591,Completed,4,Returned,Good,posible abandono
483,P1592,Item_C,3858,18,115,43,3.8,31,Supplier_C,3576,-412.44000000000005,2026-08-16,2025-08-15,Male,New,Credit Card,T50592,Completed,1,Returned,Average,posible abandono
868,P1593,Item_C,1948,38,145,79,4.6,354,Supplier_B,824,383.76,2026-08-17,2025-08-16,Male,VIP,Credit Card,T50593,Completed,12,Not Returned,Good,cliente
534,P1594,Item_B,3929,42,21,8,3.9,269,Supplier_B,2127,151.8199999999997,2026-08-18,2025-08-17,Female,Regular,Cash,T50594,Cancelled,1,Returned,Bad,posible abandono
499,P1595,Item_D,1332,40,110,90,4.8,12,Supplier_B,1832,-1032.8,2026-08-19,2025-08-18,Female,VIP,Mobile Payment,T50595,Pending,5,Not Returned,Good,posible abandono
622,P1596,Item_C,3847,44,128,0,1.5,281,Supplier_C,3872,-1717.6800000000003,2026-08-20,2025-08-19,Female,VIP,Mobile Payment,T50596,Pending,8,Returned,Average,posible abandono
719,P1597,Item_D,2917,10,148,91,4.4,412,Supplier_B,2628,-2.699999999999818,2026-08-21,2025-08-20,Female,Regular,Credit Card,T50597,Completed,8,Returned,Bad,posible abandono
711,P1598,Item_D,4990,33,118,44,2.9,90,Supplier_A,3866,-522.6999999999998,2026-08-22,2025-08-21,Female,Regular,Credit Card,T50598,Cancelled,4,Returned,Good,posible abandono
141,P1599,Item_A,4238,49,61,8,3.9,217,Supplier_C,2734,-572.6199999999999,2026-08-23,2025-08-22,Male,VIP,Cash,T50599,Cancelled,10,Not Returned,Good,posible abandono
317,P1600,Item_C,3855,42,17,11,3.8,62,Supplier_A,3635,-1399.1,2026-08-24,2025-08-23,Female,Regular,Mobile Payment,T50600,Cancelled,6,Not Returned,Bad,posible abandono
673,P1601,Item_B,3176,22,165,42,2.2,326,Supplier_C,2258,219.27999999999972,2026-08-25,2025-08-24,Male,New,Mobile Payment,T50601,Completed,14,Returned,Good,posible abandono
894,P1602,Item_D,453,23,198,79,3.9,468,Supplier_A,1626,-1277.19,2026-08-26,2025-08-25,Male,Regular,Cash,T50602,Completed,6,Returned,Average,posible abandono
185,P1603,Item_A,2749,7,116,76,3.3,304,Supplier_B,3497,-940.4299999999998,2026-08-27,2025-08-26,Male,VIP,Cash,T50603,Cancelled,12,Not Returned,Good,posible abandono
788,P1604,Item_B,1516,41,143,47,2.7,205,Supplier_C,721,173.44000000000003,2026-08-28,2025-08-27,Male,New,Cash,T50604,Cancelled,9,Not Returned,Good,posible abandono
344,P1605,Item_B,3962,2,183,85,4.1,173,Supplier_C,3045,837.7600000000002,2026-08-29,2025-08-28,Female,Regular,Credit Card,T50605,Pending,3,Not Returned,Good,posible abandono
283,P1606,Item_C,2385,26,192,18,1.7,30,Supplier_A,3246,-1481.1,2026-08-30,2025-08-29,Female,New,Credit Card,T50606,Pending,6,Not Returned,Bad,posible abandono
372,P1607,Item_C,1684,27,113,10,2.6,493,Supplier_C,2421,-1191.68,2026-08-31,2025-08-30,Male,Regular,Credit Card,T50607,Pending,9,Not Returned,Bad,posible abandono
891,P1608,Item_A,4066,9,78,32,4.5,417,Supplier_C,2716,984.06,2026-09-01,2025-08-31,Female,New,Credit Card,T50608,Completed,8,Returned,Good,posible abandono
586,P1609,Item_B,2500,3,57,98,1.7,334,Supplier_C,3191,-766.0,2026-09-02,2025-09-01,Male,VIP,Mobile Payment,T50609,Completed,8,Not Returned,Good,cliente
538,P1610,Item_B,4610,33,147,12,4.1,222,Supplier_B,641,2447.7,2026-09-03,2025-09-02,Male,New,Cash,T50610,Cancelled,5,Returned,Average,posible abandono
182,P1611,Item_A,1581,14,41,27,1.7,191,Supplier_A,1700,-340.3399999999999,2026-09-04,2025-09-03,Male,New,Credit Card,T50611,Pending,4,Not Returned,Average,posible abandono
375,P1612,Item_D,2989,14,123,80,1.2,343,Supplier_B,1645,925.54,2026-09-05,2025-09-04,Male,Regular,Mobile Payment,T50612,Cancelled,2,Returned,Average,posible abandono
933,P1613,Item_D,810,24,42,41,4.7,52,Supplier_C,1062,-446.4,2026-09-06,2025-09-05,Female,VIP,Mobile Payment,T50613,Completed,8,Returned,Good,posible abandono
214,P1614,Item_A,2428,43,51,59,2.9,138,Supplier_C,2452,-1068.04,2026-09-07,2025-09-06,Female,New,Mobile Payment,T50614,Cancelled,2,Not Returned,Good,posible abandono
312,P1615,Item_D,260,44,139,21,3.5,195,Supplier_B,3562,-3416.4,2026-09-08,2025-09-07,Female,Regular,Credit Card,T50615,Completed,7,Not Returned,Bad,cliente
949,P1616,Item_A,3516,14,182,13,4.5,275,Supplier_C,805,2218.76,2026-09-09,2025-09-08,Female,Regular,Cash,T50616,Completed,3,Returned,Average,posible abandono
723,P1617,Item_C,2813,38,76,27,4.6,229,Supplier_C,2566,-821.94,2026-09-10,2025-09-09,Male,Regular,Cash,T50617,Completed,10,Not Returned,Bad,cliente
593,P1618,Item_A,807,41,113,13,1.1,181,Supplier_A,1033,-556.87,2026-09-11,2025-09-10,Male,VIP,Mobile Payment,T50618,Pending,9,Not Returned,Average,posible abandono
738,P1619,Item_C,913,18,96,59,3.8,373,Supplier_C,2682,-1933.34,2026-09-12,2025-09-11,Female,VIP,Cash,T50619,Completed,11,Not Returned,Bad,cliente
853,P1620,Item_A,3711,14,125,70,3.0,286,Supplier_A,400,2791.46,2026-09-13,2025-09-12,Male,New,Credit Card,T50620,Completed,6,Not Returned,Average,posible cliente
269,P1621,Item_C,1935,1,152,98,2.3,497,Supplier_C,407,1508.65,2026-09-14,2025-09-13,Female,Regular,Credit Card,T50621,Pending,13,Not Returned,Average,posible abandono
607,P1622,Item_B,4102,30,75,33,2.9,93,Supplier_B,3261,-389.5999999999999,2026-09-15,2025-09-14,Female,New,Credit Card,T50622,Pending,13,Not Returned,Average,posible abandono
183,P1623,Item_B,3930,49,67,32,4.3,28,Supplier_B,799,1205.3,2026-09-16,2025-09-15,Male,Regular,Cash,T50623,Cancelled,13,Not Returned,Bad,posible abandono
188,P1624,Item_B,2989,27,174,27,3.7,482,Supplier_A,3955,-1773.0299999999995,2026-09-17,2025-09-16,Female,VIP,Credit Card,T50624,Pending,4,Returned,Bad,posible abandono
469,P1625,Item_B,2993,19,37,81,2.8,210,Supplier_A,511,1913.33,2026-09-18,2025-09-17,Female,VIP,Mobile Payment,T50625,Pending,3,Returned,Good,posible abandono
